species_name,sample_id,pres_genes,total_genes,pres_acc95_genes,total_acc95_genes,pres_acc90_genes,total_acc90_genes,species_avg_pres_genes,strain_number
Eubacterium_eligens_61678,700172221,2004,2662,2004,2662,2004,2662,1834.7,2.0
Eubacterium_eligens_61678,700172279,1635,2662,1635,2662,1635,2662,1834.7,2.0
Eubacterium_eligens_61678,700172346,1852,2662,1852,2662,1852,2662,1834.7,2.0
Eubacterium_eligens_61678,700172393,1881,2662,1881,2662,1881,2662,1834.7,1.0
Eubacterium_eligens_61678,700172461,1992,2662,1992,2662,1992,2662,1834.7,2.0
Eubacterium_eligens_61678,700172498c,1873,2662,1873,2662,1873,2662,1834.7,1.0
Eubacterium_eligens_61678,700172555,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700172621,1831,2662,1831,2662,1831,2662,1834.7,2.0
Eubacterium_eligens_61678,700172726c,1906,2662,1906,2662,1906,2662,1834.7,2.0
Eubacterium_eligens_61678,700172813,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700172927,1902,2662,1902,2662,1902,2662,1834.7,2.0
Eubacterium_eligens_61678,700173023,2257,2662,2257,2662,2257,2662,1834.7,2.0
Eubacterium_eligens_61678,700173086,1613,2662,1613,2662,1613,2662,1834.7,1.0
Eubacterium_eligens_61678,700173119,1824,2662,1824,2662,1824,2662,1834.7,1.0
Eubacterium_eligens_61678,700173176,1838,2662,1838,2662,1838,2662,1834.7,1.0
Eubacterium_eligens_61678,700173272,1876,2662,1876,2662,1876,2662,1834.7,1.0
Eubacterium_eligens_61678,700173320,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700173377,1766,2662,1766,2662,1766,2662,1834.7,2.0
Eubacterium_eligens_61678,700173483,1957,2662,1957,2662,1957,2662,1834.7,2.0
Eubacterium_eligens_61678,700173627,1704,2662,1704,2662,1704,2662,1834.7,1.0
Eubacterium_eligens_61678,700175086,1691,2662,1691,2662,1691,2662,1834.7,1.0
Eubacterium_eligens_61678,700175181,1929,2662,1929,2662,1929,2662,1834.7,1.0
Eubacterium_eligens_61678,700175331,1839,2662,1839,2662,1839,2662,1834.7,2.0
Eubacterium_hallii_61477,700015250c,2508,2922,2508,2922,790,1204,2468.5,2.0
Eubacterium_hallii_61477,700023634c,2342,2922,2342,2922,624,1204,2468.5,2.0
Eubacterium_hallii_61477,700023788,0,2922,0,2922,0,1204,2468.5,1.0
Eubacterium_hallii_61477,700024086c,2532,2922,2532,2922,814,1204,2468.5,2.0
Eubacterium_hallii_61477,700032222c,2465,2922,2465,2922,747,1204,2468.5,1.0
Eubacterium_hallii_61477,700034254,2421,2922,2421,2922,703,1204,2468.5,2.0
Eubacterium_hallii_61477,700035861,2468,2922,2468,2922,750,1204,2468.5,3.0
Eubacterium_hallii_61477,700037539c,2536,2922,2536,2922,818,1204,2468.5,2.0
Eubacterium_hallii_61477,700038472,2508,2922,2508,2922,790,1204,2468.5,3.0
Eubacterium_hallii_61477,700099803,2434,2922,2434,2922,716,1204,2468.5,2.0
Eubacterium_hallii_61477,700106198,2521,2922,2521,2922,803,1204,2468.5,2.0
Eubacterium_hallii_61477,700107398c,2502,2922,2502,2922,784,1204,2468.5,2.0
Eubacterium_hallii_61477,700108095c,2413,2922,2413,2922,695,1204,2468.5,1.0
Eubacterium_hallii_61477,700114082,0,2922,0,2922,0,1204,2468.5,2.0
Eubacterium_hallii_61477,700114653,2442,2922,2442,2922,724,1204,2468.5,1.0
Eubacterium_hallii_61477,700119042c,2337,2922,2337,2922,619,1204,2468.5,1.0
Eubacterium_hallii_61477,700123562,2426,2922,2426,2922,708,1204,2468.5,2.0
Eubacterium_hallii_61477,700164611,2531,2922,2531,2922,813,1204,2468.5,2.0
Eubacterium_hallii_61477,700165455,2436,2922,2436,2922,718,1204,2468.5,2.0
Eubacterium_hallii_61477,700172461,2544,2922,2544,2922,826,1204,2468.5,2.0
Eubacterium_hallii_61477,700173023,2536,2922,2536,2922,818,1204,2468.5,3.0
Eubacterium_ramulus_59802,700013715,2644,3229,2644,3229,1688,2273,2507.1,2.0
Eubacterium_ramulus_59802,700014498,2541,3229,2541,3229,1585,2273,2507.1,3.0
Eubacterium_ramulus_59802,700021295,2530,3229,2530,3229,1574,2273,2507.1,2.0
Eubacterium_ramulus_59802,700023578,2620,3229,2620,3229,1664,2273,2507.1,2.0
Eubacterium_ramulus_59802,700023788,2729,3229,2729,3229,1773,2273,2507.1,2.0
Eubacterium_ramulus_59802,700024233,2708,3229,2708,3229,1752,2273,2507.1,2.0
Eubacterium_ramulus_59802,700034254,2604,3229,2604,3229,1648,2273,2507.1,2.0
Eubacterium_ramulus_59802,700038472,2697,3229,2697,3229,1741,2273,2507.1,2.0
Eubacterium_ramulus_59802,700038594c,2596,3229,2596,3229,1640,2273,2507.1,2.0
Eubacterium_ramulus_59802,700103477c,1735,3229,1735,3229,779,2273,2507.1,3.0
Eubacterium_ramulus_59802,700106325c,2423,3229,2423,3229,1467,2273,2507.1,2.0
Eubacterium_ramulus_59802,700111296c,2675,3229,2675,3229,1719,2273,2507.1,2.0
Eubacterium_ramulus_59802,700114653,2551,3229,2551,3229,1595,2273,2507.1,2.0
Eubacterium_ramulus_59802,700116778c,0,3229,0,3229,0,2273,2507.1,2.0
Eubacterium_ramulus_59802,700116828,2465,3229,2465,3229,1509,2273,2507.1,2.0
Eubacterium_ramulus_59802,700117625,2582,3229,2582,3229,1626,2273,2507.1,2.0
Eubacterium_ramulus_59802,700164870,2215,3229,2215,3229,1259,2273,2507.1,2.0
Eubacterium_ramulus_59802,700165263c,2522,3229,2522,3229,1566,2273,2507.1,2.0
Eubacterium_ramulus_59802,700167107,2083,3229,2083,3229,1127,2273,2507.1,2.0
Eubacterium_ramulus_59802,700172461,2714,3229,2714,3229,1758,2273,2507.1,3.0
Eubacterium_rectale_56927,700013600,2964,5061,1918,4014,1332,3413,2752.0,3.0
Eubacterium_rectale_56927,700013597,2887,5061,1844,4014,1281,3413,2752.0,2.0
Eubacterium_rectale_56927,700013588,2783,5061,1758,4014,1206,3413,2752.0,2.0
Eubacterium_rectale_56927,700013603,2632,5061,1585,4014,1001,3413,2752.0,2.0
Eubacterium_rectale_56927,700013672,2431,5061,1384,4014,788,3413,2752.0,2.0
Eubacterium_rectale_56927,700013693,2570,5061,1523,4014,953,3413,2752.0,2.0
Eubacterium_rectale_56927,700013715,2819,5061,1772,4014,1175,3413,2752.0,2.0
Eubacterium_rectale_56927,700014386,2885,5061,1918,4014,1462,3413,2752.0,2.0
Eubacterium_rectale_56927,700014486,2784,5061,1737,4014,1146,3413,2752.0,2.0
Eubacterium_rectale_56927,700014498,2877,5061,1830,4014,1237,3413,2752.0,2.0
Eubacterium_rectale_56927,700014724,2906,5061,1859,4014,1258,3413,2752.0,2.0
Eubacterium_rectale_56927,700014837,2895,5061,1849,4014,1270,3413,2752.0,2.0
Eubacterium_rectale_56927,700014954,2753,5061,1707,4014,1114,3413,2752.0,1.0
Eubacterium_rectale_56927,700015181c,2419,5061,1372,4014,778,3413,2752.0,1.0
Eubacterium_rectale_56927,700015250c,2857,5061,1810,4014,1216,3413,2752.0,1.0
Eubacterium_rectale_56927,700015415,2573,5061,1526,4014,925,3413,2752.0,2.0
Eubacterium_rectale_56927,700015702,2450,5061,1403,4014,805,3413,2752.0,2.0
Eubacterium_rectale_56927,700015857,3042,5061,1995,4014,1396,3413,2752.0,2.0
Eubacterium_rectale_56927,700015981,3319,5061,2275,4014,1686,3413,2752.0,2.0
Eubacterium_rectale_56927,700016000,2189,5061,1144,4014,562,3413,2752.0,1.0
Eubacterium_rectale_56927,700016142c,2354,5061,1307,4014,714,3413,2752.0,3.0
Eubacterium_rectale_56927,700016456,2905,5061,1858,4014,1257,3413,2752.0,2.0
Eubacterium_rectale_56927,700016542c,2925,5061,1878,4014,1285,3413,2752.0,2.0
Eubacterium_rectale_56927,700016610c,3064,5061,2017,4014,1418,3413,2752.0,2.0
Eubacterium_rectale_56927,700016716c,3002,5061,1955,4014,1357,3413,2752.0,2.0
Eubacterium_rectale_56927,700016765,2833,5061,1786,4014,1201,3413,2752.0,2.0
Eubacterium_rectale_56927,700016902,2526,5061,1480,4014,888,3413,2752.0,2.0
Eubacterium_rectale_56927,700016960,2964,5061,1945,4014,1403,3413,2752.0,1.0
Eubacterium_rectale_56927,700021123,2784,5061,1737,4014,1140,3413,2752.0,1.0
Eubacterium_rectale_56927,700021261,2272,5061,1475,4014,1143,3413,2752.0,3.0
Eubacterium_rectale_56927,700021295,2551,5061,1504,4014,906,3413,2752.0,1.0
Eubacterium_rectale_56927,700021306c,2712,5061,1665,4014,1064,3413,2752.0,3.0
Eubacterium_rectale_56927,700021361,3243,5061,2196,4014,1596,3413,2752.0,2.0
Eubacterium_rectale_56927,700021824,3033,5061,1986,4014,1385,3413,2752.0,3.0
Eubacterium_rectale_56927,700021876,2282,5061,1235,4014,642,3413,2752.0,1.0
Eubacterium_rectale_56927,700021902c,2737,5061,1690,4014,1091,3413,2752.0,1.0
Eubacterium_rectale_56927,700023066,3008,5061,1964,4014,1374,3413,2752.0,2.0
Eubacterium_rectale_56927,700023113,2566,5061,1520,4014,924,3413,2752.0,1.0
Eubacterium_rectale_56927,700023267,2810,5061,1763,4014,1163,3413,2752.0,2.0
Eubacterium_rectale_56927,700023337,2782,5061,1735,4014,1135,3413,2752.0,2.0
Eubacterium_rectale_56927,700023390,2690,5061,1643,4014,1047,3413,2752.0,1.0
Eubacterium_rectale_56927,700023509,2232,5061,1185,4014,588,3413,2752.0,1.0
Eubacterium_rectale_56927,700023578,2947,5061,1900,4014,1299,3413,2752.0,2.0
Eubacterium_rectale_56927,700023603,2738,5061,1691,4014,1092,3413,2752.0,1.0
Eubacterium_rectale_56927,700023634c,2187,5061,1143,4014,564,3413,2752.0,1.0
Eubacterium_rectale_56927,700023720c,2572,5061,1526,4014,929,3413,2752.0,1.0
Eubacterium_rectale_56927,700023788,3279,5061,2232,4014,1635,3413,2752.0,2.0
Eubacterium_rectale_56927,700023845,3066,5061,2019,4014,1422,3413,2752.0,2.0
Eubacterium_rectale_56927,700023872c,2631,5061,1584,4014,990,3413,2752.0,1.0
Eubacterium_rectale_56927,700023919c,2541,5061,1494,4014,898,3413,2752.0,1.0
Eubacterium_rectale_56927,700024024c,2890,5061,1843,4014,1250,3413,2752.0,1.0
Eubacterium_rectale_56927,700024086c,2841,5061,1794,4014,1194,3413,2752.0,2.0
Eubacterium_rectale_56927,700024141,3002,5061,1955,4014,1358,3413,2752.0,1.0
Eubacterium_rectale_56927,700024233,2804,5061,1757,4014,1156,3413,2752.0,3.0
Eubacterium_rectale_56927,700024234,2993,5061,1946,4014,1346,3413,2752.0,1.0
Eubacterium_rectale_56927,700024318,2608,5061,1561,4014,963,3413,2752.0,2.0
Eubacterium_rectale_56927,700024349,2712,5061,1666,4014,1072,3413,2752.0,1.0
Eubacterium_rectale_56927,700024437,2739,5061,1692,4014,1096,3413,2752.0,1.0
Eubacterium_rectale_56927,700024449c,2959,5061,1912,4014,1317,3413,2752.0,1.0
Eubacterium_rectale_56927,700024509,2405,5061,1358,4014,760,3413,2752.0,1.0
Eubacterium_rectale_56927,700024545c,2582,5061,1536,4014,941,3413,2752.0,2.0
Eubacterium_rectale_56927,700024615,2879,5061,1851,4014,1324,3413,2752.0,2.0
Eubacterium_rectale_56927,700024673,2988,5061,1941,4014,1350,3413,2752.0,2.0
Eubacterium_rectale_56927,700024711,2741,5061,1694,4014,1101,3413,2752.0,2.0
Eubacterium_rectale_56927,700024752,2927,5061,1880,4014,1284,3413,2752.0,2.0
Eubacterium_rectale_56927,700024789,2601,5061,1561,4014,991,3413,2752.0,1.0
Eubacterium_rectale_56927,700024866,2293,5061,1246,4014,650,3413,2752.0,1.0
Eubacterium_rectale_56927,700024998,3091,5061,2044,4014,1443,3413,2752.0,2.0
Eubacterium_rectale_56927,700032222c,2843,5061,1796,4014,1197,3413,2752.0,1.0
Eubacterium_rectale_56927,700032413,2723,5061,1677,4014,1083,3413,2752.0,2.0
Eubacterium_rectale_56927,700032944,2790,5061,1748,4014,1187,3413,2752.0,1.0
Eubacterium_rectale_56927,700033153c,3126,5061,2079,4014,1480,3413,2752.0,2.0
Eubacterium_rectale_56927,700033435,2449,5061,1402,4014,807,3413,2752.0,1.0
Eubacterium_rectale_56927,700033436,0,5061,0,4014,0,3413,2752.0,2.0
Eubacterium_rectale_56927,700033502c,2601,5061,1554,4014,954,3413,2752.0,2.0
Eubacterium_rectale_56927,700033665,2835,5061,1788,4014,1190,3413,2752.0,2.0
Eubacterium_rectale_56927,700033726,3024,5061,1988,4014,1442,3413,2752.0,2.0
Eubacterium_rectale_56927,700033797,2994,5061,1947,4014,1348,3413,2752.0,2.0
Eubacterium_rectale_56927,700033922c,2590,5061,1544,4014,959,3413,2752.0,2.0
Eubacterium_rectale_56927,700033989,3018,5061,1986,4014,1431,3413,2752.0,2.0
Eubacterium_rectale_56927,700034166,2861,5061,1814,4014,1213,3413,2752.0,2.0
Eubacterium_rectale_56927,700034254,2329,5061,1283,4014,687,3413,2752.0,1.0
Eubacterium_rectale_56927,700034565,2798,5061,1751,4014,1153,3413,2752.0,2.0
Eubacterium_rectale_56927,700034622,2298,5061,1251,4014,655,3413,2752.0,1.0
Eubacterium_rectale_56927,700034794,2320,5061,1273,4014,675,3413,2752.0,1.0
Eubacterium_rectale_56927,700034926,2972,5061,1926,4014,1329,3413,2752.0,2.0
Eubacterium_rectale_56927,700035157,0,5061,0,4014,0,3413,2752.0,2.0
Eubacterium_rectale_56927,700035237,0,5061,0,4014,0,3413,2752.0,1.0
Eubacterium_rectale_56927,700035747,2419,5061,1372,4014,771,3413,2752.0,2.0
Eubacterium_rectale_56927,700035785,2563,5061,1516,4014,924,3413,2752.0,1.0
Eubacterium_rectale_56927,700035861,2798,5061,1751,4014,1155,3413,2752.0,1.0
Eubacterium_rectale_56927,700037008,2901,5061,1937,4014,1467,3413,2752.0,2.0
Eubacterium_rectale_56927,700037042c,2674,5061,1627,4014,1027,3413,2752.0,2.0
Eubacterium_rectale_56927,700037090,3022,5061,1975,4014,1375,3413,2752.0,2.0
Eubacterium_rectale_56927,700037123c,2517,5061,1470,4014,871,3413,2752.0,2.0
Eubacterium_rectale_56927,700037284,3213,5061,2169,4014,1595,3413,2752.0,2.0
Eubacterium_rectale_56927,700037303,3212,5061,2167,4014,1575,3413,2752.0,2.0
Eubacterium_rectale_56927,700037405,3045,5061,2028,4014,1495,3413,2752.0,2.0
Eubacterium_rectale_56927,700037453c,2459,5061,1412,4014,814,3413,2752.0,1.0
Eubacterium_rectale_56927,700037501c,2817,5061,1770,4014,1170,3413,2752.0,2.0
Eubacterium_rectale_56927,700037539c,2685,5061,1638,4014,1038,3413,2752.0,3.0
Eubacterium_rectale_56927,700037632,2565,5061,1518,4014,924,3413,2752.0,1.0
Eubacterium_rectale_56927,700037649,2443,5061,1396,4014,800,3413,2752.0,1.0
Eubacterium_rectale_56927,700037738,3059,5061,2012,4014,1411,3413,2752.0,2.0
Eubacterium_rectale_56927,700037757,2296,5061,1250,4014,658,3413,2752.0,2.0
Eubacterium_rectale_56927,700037852,2732,5061,1685,4014,1088,3413,2752.0,2.0
Eubacterium_rectale_56927,700037868c,2862,5061,1815,4014,1215,3413,2752.0,2.0
Eubacterium_rectale_56927,700037916,2749,5061,1707,4014,1118,3413,2752.0,1.0
Eubacterium_rectale_56927,700037967,2882,5061,1835,4014,1240,3413,2752.0,2.0
Eubacterium_rectale_56927,700038053,3016,5061,1969,4014,1378,3413,2752.0,2.0
Eubacterium_rectale_56927,700038072c,2812,5061,1765,4014,1167,3413,2752.0,1.0
Eubacterium_rectale_56927,700038158,2909,5061,1862,4014,1261,3413,2752.0,2.0
Eubacterium_rectale_56927,700038167,2633,5061,1588,4014,1017,3413,2752.0,2.0
Eubacterium_rectale_56927,700038284,2809,5061,1895,4014,1490,3413,2752.0,2.0
Eubacterium_rectale_56927,700038386,2796,5061,1749,4014,1154,3413,2752.0,2.0
Eubacterium_rectale_56927,700038414,3132,5061,2086,4014,1490,3413,2752.0,2.0
Eubacterium_rectale_56927,700038472,2626,5061,1579,4014,990,3413,2752.0,1.0
Eubacterium_rectale_56927,700038493,2852,5061,1805,4014,1205,3413,2752.0,2.0
Eubacterium_rectale_56927,700038546,2401,5061,1354,4014,761,3413,2752.0,2.0
Eubacterium_rectale_56927,700038594c,2927,5061,1880,4014,1283,3413,2752.0,2.0
Eubacterium_rectale_56927,700038702,0,5061,0,4014,0,3413,2752.0,1.0
Eubacterium_rectale_56927,700038761,2682,5061,1635,4014,1045,3413,2752.0,1.0
Eubacterium_rectale_56927,700038806c,2676,5061,1629,4014,1030,3413,2752.0,2.0
Eubacterium_rectale_56927,700038870c,2852,5061,1805,4014,1210,3413,2752.0,1.0
Eubacterium_rectale_56927,700038956,3014,5061,1967,4014,1368,3413,2752.0,2.0
Eubacterium_rectale_56927,700095058,2718,5061,1671,4014,1079,3413,2752.0,2.0
Eubacterium_rectale_56927,700095213,2215,5061,1168,4014,595,3413,2752.0,1.0
Eubacterium_rectale_56927,700095287,2265,5061,1218,4014,636,3413,2752.0,2.0
Eubacterium_rectale_56927,700095353,3036,5061,1998,4014,1432,3413,2752.0,2.0
Eubacterium_rectale_56927,700095410,2801,5061,1757,4014,1188,3413,2752.0,3.0
Eubacterium_rectale_56927,700095486,3261,5061,2214,4014,1621,3413,2752.0,2.0
Eubacterium_rectale_56927,700095647,3193,5061,2168,4014,1635,3413,2752.0,2.0
Eubacterium_rectale_56927,700095717,2337,5061,1292,4014,699,3413,2752.0,1.0
Eubacterium_rectale_56927,700096380,3088,5061,2041,4014,1444,3413,2752.0,2.0
Eubacterium_rectale_56927,700096700,0,5061,0,4014,0,3413,2752.0,1.0
Eubacterium_rectale_56927,700096865,2399,5061,1355,4014,768,3413,2752.0,2.0
Eubacterium_rectale_56927,700097196,2907,5061,1860,4014,1260,3413,2752.0,2.0
Eubacterium_rectale_56927,700097234,2516,5061,1469,4014,890,3413,2752.0,3.0
Eubacterium_rectale_56927,700097291,2780,5061,1733,4014,1134,3413,2752.0,2.0
Eubacterium_rectale_56927,700097631,2611,5061,1564,4014,966,3413,2752.0,3.0
Eubacterium_rectale_56927,700097688,0,5061,0,4014,0,3413,2752.0,2.0
Eubacterium_rectale_56927,700097837c,2511,5061,1464,4014,865,3413,2752.0,2.0
Eubacterium_rectale_56927,700097906c,2806,5061,1759,4014,1159,3413,2752.0,2.0
Eubacterium_rectale_56927,700097973,2611,5061,1564,4014,973,3413,2752.0,3.0
Eubacterium_rectale_56927,700098267,2386,5061,1339,4014,740,3413,2752.0,2.0
Eubacterium_rectale_56927,700098429,2356,5061,1309,4014,711,3413,2752.0,2.0
Eubacterium_rectale_56927,700098561,3329,5061,2282,4014,1688,3413,2752.0,3.0
Eubacterium_rectale_56927,700098669,2774,5061,1728,4014,1138,3413,2752.0,2.0
Eubacterium_rectale_56927,700098867,2332,5061,1286,4014,699,3413,2752.0,2.0
Eubacterium_rectale_56927,700099002,2597,5061,1550,4014,967,3413,2752.0,1.0
Eubacterium_rectale_56927,700099059,2676,5061,1630,4014,1034,3413,2752.0,2.0
Eubacterium_rectale_56927,700099512,2833,5061,1787,4014,1191,3413,2752.0,2.0
Eubacterium_rectale_56927,700099590,2880,5061,1833,4014,1243,3413,2752.0,2.0
Eubacterium_rectale_56927,700099746,2202,5061,1157,4014,580,3413,2752.0,3.0
Eubacterium_rectale_56927,700099803,2901,5061,1854,4014,1256,3413,2752.0,1.0
Eubacterium_rectale_56927,700100022,2547,5061,1503,4014,919,3413,2752.0,1.0
Eubacterium_rectale_56927,700100312,3057,5061,2076,4014,1610,3413,2752.0,2.0
Eubacterium_rectale_56927,700100432,2869,5061,1832,4014,1282,3413,2752.0,2.0
Eubacterium_rectale_56927,700100471,3209,5061,2169,4014,1611,3413,2752.0,3.0
Eubacterium_rectale_56927,700100540c,2486,5061,1439,4014,840,3413,2752.0,2.0
Eubacterium_rectale_56927,700100600,3157,5061,2110,4014,1509,3413,2752.0,2.0
Eubacterium_rectale_56927,700101134,2866,5061,1819,4014,1226,3413,2752.0,2.0
Eubacterium_rectale_56927,700101243c,2524,5061,1477,4014,876,3413,2752.0,2.0
Eubacterium_rectale_56927,700101366,2832,5061,1785,4014,1184,3413,2752.0,2.0
Eubacterium_rectale_56927,700101534,3071,5061,2042,4014,1501,3413,2752.0,2.0
Eubacterium_rectale_56927,700101581,3212,5061,2165,4014,1567,3413,2752.0,2.0
Eubacterium_rectale_56927,700101638,2937,5061,1890,4014,1291,3413,2752.0,2.0
Eubacterium_rectale_56927,700101916,2725,5061,1702,4014,1176,3413,2752.0,2.0
Eubacterium_rectale_56927,700102242c,2886,5061,1839,4014,1239,3413,2752.0,1.0
Eubacterium_rectale_56927,700102299,2368,5061,1322,4014,727,3413,2752.0,2.0
Eubacterium_rectale_56927,700102356,3075,5061,2034,4014,1473,3413,2752.0,2.0
Eubacterium_rectale_56927,700102432,2513,5061,1466,4014,871,3413,2752.0,2.0
Eubacterium_rectale_56927,700102586c,3189,5061,2142,4014,1553,3413,2752.0,2.0
Eubacterium_rectale_56927,700102659,2834,5061,1787,4014,1198,3413,2752.0,1.0
Eubacterium_rectale_56927,700102905,2252,5061,1205,4014,615,3413,2752.0,1.0
Eubacterium_rectale_56927,700103477c,2828,5061,1781,4014,1182,3413,2752.0,2.0
Eubacterium_rectale_56927,700103479,2498,5061,1453,4014,858,3413,2752.0,2.0
Eubacterium_rectale_56927,700103558,3159,5061,2112,4014,1511,3413,2752.0,2.0
Eubacterium_rectale_56927,700103652c,2851,5061,1804,4014,1205,3413,2752.0,2.0
Eubacterium_rectale_56927,700103710,2967,5061,1920,4014,1323,3413,2752.0,2.0
Eubacterium_rectale_56927,700105049,2838,5061,1793,4014,1202,3413,2752.0,1.0
Eubacterium_rectale_56927,700105153,2908,5061,1861,4014,1260,3413,2752.0,2.0
Eubacterium_rectale_56927,700105237c,2771,5061,1724,4014,1125,3413,2752.0,1.0
Eubacterium_rectale_56927,700105306,3156,5061,2118,4014,1545,3413,2752.0,2.0
Eubacterium_rectale_56927,700105312,2681,5061,1634,4014,1040,3413,2752.0,2.0
Eubacterium_rectale_56927,700105372,2782,5061,1735,4014,1139,3413,2752.0,2.0
Eubacterium_rectale_56927,700105517,2857,5061,1810,4014,1211,3413,2752.0,2.0
Eubacterium_rectale_56927,700105580c,2591,5061,1544,4014,945,3413,2752.0,1.0
Eubacterium_rectale_56927,700105613,2210,5061,1163,4014,567,3413,2752.0,1.0
Eubacterium_rectale_56927,700105685,3052,5061,2005,4014,1404,3413,2752.0,1.0
Eubacterium_rectale_56927,700105771,2949,5061,1902,4014,1309,3413,2752.0,1.0
Eubacterium_rectale_56927,700105787,2417,5061,1566,4014,1206,3413,2752.0,1.0
Eubacterium_rectale_56927,700105882,3132,5061,2085,4014,1489,3413,2752.0,2.0
Eubacterium_rectale_56927,700105940,2548,5061,1510,4014,960,3413,2752.0,2.0
Eubacterium_rectale_56927,700105991,3006,5061,1959,4014,1358,3413,2752.0,2.0
Eubacterium_rectale_56927,700106056,2524,5061,1477,4014,881,3413,2752.0,3.0
Eubacterium_rectale_56927,700106065,2724,5061,1677,4014,1076,3413,2752.0,2.0
Eubacterium_rectale_56927,700106170,2813,5061,1766,4014,1167,3413,2752.0,1.0
Eubacterium_rectale_56927,700106198,3047,5061,2000,4014,1401,3413,2752.0,2.0
Eubacterium_rectale_56927,700106229c,2869,5061,1822,4014,1224,3413,2752.0,1.0
Eubacterium_rectale_56927,700106325c,3081,5061,2034,4014,1438,3413,2752.0,2.0
Eubacterium_rectale_56927,700106333,2885,5061,1839,4014,1250,3413,2752.0,2.0
Eubacterium_rectale_56927,700106465,2396,5061,1349,4014,768,3413,2752.0,1.0
Eubacterium_rectale_56927,700106504,0,5061,0,4014,0,3413,2752.0,1.0
Eubacterium_rectale_56927,700106646c,2392,5061,1345,4014,753,3413,2752.0,2.0
Eubacterium_rectale_56927,700106694c,2994,5061,1947,4014,1349,3413,2752.0,2.0
Eubacterium_rectale_56927,700106754,2407,5061,1360,4014,767,3413,2752.0,1.0
Eubacterium_rectale_56927,700106836c,2190,5061,1144,4014,549,3413,2752.0,1.0
Eubacterium_rectale_56927,700106876c,2921,5061,1874,4014,1279,3413,2752.0,1.0
Eubacterium_rectale_56927,700106946,3121,5061,2079,4014,1508,3413,2752.0,2.0
